time_dt,timestamp,prev_index_price,interest_8h,interest_1h,index_price,time_dt
2019-06-02 06:00:00,1559451600000,8561.51,0.00019665735826879184,4.339290017465037e-05,8585.16,2019-06-02 06:00:00
2019-06-02 07:00:00,1559455200000,8585.16,0.0002068003398179214,4.45611581396195e-05,8595.58,2019-06-02 07:00:00
2019-06-02 08:00:00,1559458800000,8595.58,0.00025936675183755426,7.38167415373516e-05,8586.08,2019-06-02 08:00:00
2019-06-02 09:00:00,1559462400000,8586.08,0.0003198063778295983,8.568411575561817e-05,8710.49,2019-06-02 09:00:00
2019-06-02 10:00:00,1559466000000,8710.49,0.00041008587076195416,9.564518615774621e-05,8735.17,2019-06-02 10:00:00
2019-06-02 11:00:00,1559469600000,8735.17,0.00044808834316872995,7.091103750596232e-05,8722.08,2019-06-02 11:00:00
2019-06-02 12:00:00,1559473200000,8722.08,0.0005291278104441859,0.00010419636487456019,8729.69,2019-06-02 12:00:00
2019-06-02 13:00:00,1559476800000,8729.69,0.0005724986338031857,6.109052851604377e-05,8743.97,2019-06-02 13:00:00
2019-06-02 14:00:00,1559480400000,8743.97,0.0006283078613760148,9.954830961948068e-05,8806.57,2019-06-02 14:00:00
2019-06-02 15:00:00,1559484000000,8806.57,0.0006093219095793513,2.547708634879716e-05,8689.98,2019-06-02 15:00:00
2019-06-02 16:00:00,1559487600000,8689.98,0.0005740077754450726,3.9567539327920644e-05,8698.83,2019-06-02 16:00:00
2019-06-02 17:00:00,1559491200000,8698.83,0.0005644546790039278,6.896290167680979e-05,8709.33,2019-06-02 17:00:00
2019-06-02 18:00:00,1559494800000,8709.33,0.0005045623356026601,3.4324887647091516e-05,8700.74,2019-06-02 18:00:00
2019-06-02 19:00:00,1559498400000,8700.74,0.0005186658408716181,8.545479453017811e-05,8661.66,2019-06-02 19:00:00
2019-06-02 20:00:00,1559502000000,8661.66,0.00048217867504952625,6.682332213319029e-05,8688.57,2019-06-02 20:00:00
2019-06-02 21:00:00,1559505600000,8688.57,0.0004376614269985182,1.5783240254917826e-05,8682.52,2019-06-02 21:00:00
2019-06-02 22:00:00,1559509200000,8682.52,0.00039312752349890027,5.185311726983343e-05,8687.99,2019-06-02 22:00:00
2019-06-02 23:00:00,1559512800000,8687.99,0.0003800459655744282,1.725871469444191e-05,8713.12,2019-06-02 23:00:00
2019-06-03 00:00:00,1559516400000,8713.12,0.0004236138742860755,8.292470104590563e-05,8742.24,2019-06-03 00:00:00
2019-06-03 01:00:00,1559520000000,8742.24,0.00045518831561367217,0.00010048759207084645,8736.11,2019-06-03 01:00:00
2019-06-03 02:00:00,1559523600000,8736.11,0.000495480300792632,7.533693750614338e-05,8678.3,2019-06-03 02:00:00
2019-06-03 03:00:00,1559527200000,8678.3,0.0004656035086861104,5.753002446633376e-05,8690.9,2019-06-03 03:00:00
2019-06-03 04:00:00,1559530800000,8690.9,0.0004942230344666427,9.422912866071988e-05,8673.52,2019-06-03 04:00:00
2019-06-03 05:00:00,1559534400000,8673.52,0.0005554159399462534,7.722916719839181e-05,8677.53,2019-06-03 05:00:00
2019-06-03 06:00:00,1559538000000,8677.53,0.0005352745547662785,3.1356677268539776e-05,8687.19,2019-06-03 06:00:00
2019-06-03 07:00:00,1559541600000,8687.19,0.0005315935182243432,1.2043370284903086e-05,8591.68,2019-06-03 07:00:00
2019-06-03 08:00:00,1559545200000,8591.68,0.0004799148131174488,2.9234422736860798e-05,8519.7,2019-06-03 08:00:00
2019-06-03 09:00:00,1559548800000,8519.7,0.00040176241944410093,2.2041239181263914e-05,8468.42,2019-06-03 09:00:00
2019-06-03 10:00:00,1559552400000,8468.42,0.00034221220279579643,1.7512170364582973e-05,8461.75,2019-06-03 10:00:00
2019-06-03 11:00:00,1559556000000,8461.75,0.00032424523447021925,3.811747935272414e-05,8468.5,2019-06-03 11:00:00
2019-06-03 12:00:00,1559559600000,8468.5,0.0002485384275729281,1.8533612789697444e-05,8537.65,2019-06-03 12:00:00
2019-06-03 13:00:00,1559563200000,8537.65,0.0002135811907468905,4.1512591397387e-05,8494.35,2019-06-03 13:00:00
2019-06-03 14:00:00,1559566800000,8494.35,0.0002193611034500954,3.611387895075063e-05,8528.97,2019-06-03 14:00:00
2019-06-03 15:00:00,1559570400000,8528.97,0.00021403294723779914,8.928879712041043e-06,8441.07,2019-06-03 15:00:00
2019-06-03 16:00:00,1559574000000,8441.07,0.00019144435782075393,8.118427276599077e-06,8403.3,2019-06-03 16:00:00
2019-06-03 17:00:00,1559577600000,8403.3,0.00018713782976728486,1.8610130853925683e-05,8483.12,2019-06-03 17:00:00
2019-06-03 18:00:00,1559581200000,8483.12,0.0002032470932609194,3.384080006804431e-05,8539.74,2019-06-03 18:00:00
2019-06-03 19:00:00,1559584800000,8539.74,0.00018673261614805383,2.1651901070214757e-05,8479.08,2019-06-03 19:00:00
2019-06-03 20:00:00,1559588400000,8479.08,0.00019497000776647628,2.5223333821228044e-05,8557.78,2019-06-03 20:00:00
2019-06-03 21:00:00,1559592000000,8557.78,0.00018567938256073278,3.324667229358625e-05,8564.67,2019-06-03 21:00:00
2019-06-03 22:00:00,1559595600000,8564.67,0.00019812683160193648,4.8152712440917095e-05,8557.32,2019-06-03 22:00:00
2019-06-03 23:00:00,1559599200000,8557.32,0.0002292737086021964,4.260416786081686e-05,8486.74,2019-06-03 23:00:00
2019-06-04 00:00:00,1559602800000,8486.74,0.0002539449396426513,3.411463752241519e-05,8476.36,2019-06-04 00:00:00
2019-06-04 01:00:00,1559606400000,8476.36,0.00023600923665588653,-1.5596178949702936e-06,8108.22,2019-06-04 01:00:00
2019-06-04 02:00:00,1559610000000,8108.22,0.00018931692895474863,-1.3483355604319457e-05,7949.54,2019-06-04 02:00:00
2019-06-04 03:00:00,1559613600000,7949.54,0.0001644450814948886,-1.9022631686407e-06,7984.96,2019-06-04 03:00:00
2019-06-04 04:00:00,1559617200000,7984.96,0.00014037712585809818,-1.2766147293467525e-07,8019.57,2019-06-04 04:00:00
2019-06-04 05:00:00,1559620800000,8019.57,0.00010449770452870787,-2.5459614901379e-06,7887.37,2019-06-04 05:00:00
2019-06-04 06:00:00,1559624400000,7887.37,5.6273029375318585e-05,-2.1533477653789277e-08,7948.38,2019-06-04 06:00:00
2019-06-04 07:00:00,1559628000000,7948.38,1.337138966645654e-05,-1.7324245311525407e-07,7927.23,2019-06-04 07:00:00
2019-06-04 08:00:00,1559631600000,7927.23,-2.0525645002258873e-05,1.798048467685193e-07,7840.82,2019-06-04 08:00:00
2019-06-04 09:00:00,1559635200000,7840.82,-1.744148828756676e-05,6.776799615899933e-07,7863.96,2019-06-04 09:00:00
2019-06-04 10:00:00,1559638800000,7863.96,-3.638960715448583e-06,2.3910816075186776e-07,7931.17,2019-06-04 10:00:00
2019-06-04 11:00:00,1559642400000,7931.17,-7.162483143615592e-06,-5.381549346827995e-06,7936.03,2019-06-04 11:00:00
2019-06-04 12:00:00,1559646000000,7936.03,-7.262211165249915e-06,-1.948466853590071e-07,7952.68,2019-06-04 12:00:00
2019-06-04 13:00:00,1559649600000,7952.68,-5.755360709592624e-06,-1.1261048143420908e-06,7905.71,2019-06-04 13:00:00
2019-06-04 14:00:00,1559653200000,7905.71,-7.890005543886424e-06,-2.1004891848480187e-06,7936.21,2019-06-04 14:00:00
2019-06-04 15:00:00,1559656800000,7936.21,-9.633180494538506e-06,-1.939145276264643e-06,7997.73,2019-06-04 15:00:00
2019-06-04 16:00:00,1559660400000,7997.73,-1.0207330189998555e-05,-5.113425327081998e-07,7954.69,2019-06-04 16:00:00
2019-06-04 17:00:00,1559664000000,7954.69,-1.1195671251375805e-05,-2.8175062435243917e-07,7929.87,2019-06-04 17:00:00
2019-06-04 18:00:00,1559667600000,7929.87,-1.1728951629264251e-05,-1.9641170751273217e-07,7909.66,2019-06-04 18:00:00
2019-06-04 19:00:00,1559671200000,7909.66,-7.508836974986171e-06,-1.1536988668854734e-06,7590.98,2019-06-04 19:00:00
2019-06-04 20:00:00,1559674800000,7590.98,-1.3409692681941126e-05,-5.803813529617219e-06,7666.7,2019-06-04 20:00:00
2019-06-04 21:00:00,1559678400000,7666.7,-1.3844761896081373e-05,-1.5843315075132394e-06,7603.25,2019-06-04 21:00:00
2019-06-04 22:00:00,1559682000000,7603.25,-1.4000008089629779e-05,-2.117688906605995e-06,7652.84,2019-06-04 22:00:00
2019-06-04 23:00:00,1559685600000,7652.84,-1.8696122526512243e-05,-6.259662419738205e-06,7453.68,2019-06-04 23:00:00
2019-06-05 00:00:00,1559689200000,7453.68,-1.970525295063463e-05,-1.5164073070659118e-06,7645.8,2019-06-05 00:00:00
2019-06-05 01:00:00,1559692800000,7645.8,-1.9371261602577553e-05,-8.064322273519037e-09,7669.79,2019-06-05 01:00:00
2019-06-05 02:00:00,1559696400000,7669.79,-1.9639596853343383e-05,-4.980397989411963e-07,7751.84,2019-06-05 02:00:00
2019-06-05 03:00:00,1559700000000,7751.84,-1.911154366627908e-05,-1.3994829937088617e-06,7757.31,2019-06-05 03:00:00
2019-06-05 04:00:00,1559703600000,7757.31,-1.3392158136007003e-05,4.888760034693085e-08,7832.71,2019-06-05 04:00:00
2019-06-05 05:00:00,1559707200000,7832.71,-1.238635197524534e-05,-6.966561308144737e-07,7797.44,2019-06-05 05:00:00
2019-06-05 06:00:00,1559710800000,7797.44,-1.122977200957453e-05,-9.110389864589286e-07,7793.7,2019-06-05 06:00:00
2019-06-05 07:00:00,1559714400000,7793.7,-5.431916145624894e-06,-6.292864485478256e-07,7752.44,2019-06-05 07:00:00
2019-06-05 08:00:00,1559718000000,7752.44,-4.552489517738465e-06,-5.324145584597995e-07,7752.94,2019-06-05 08:00:00
2019-06-05 09:00:00,1559721600000,7752.94,-4.522738511288908e-06,3.633528702627577e-08,7827.75,2019-06-05 09:00:00
2019-06-05 10:00:00,1559725200000,7827.75,-4.06775419748461e-06,0.0,7810.51,2019-06-05 10:00:00
2019-06-05 11:00:00,1559728800000,7810.51,-2.7952334879961433e-06,-1.2593724900164716e-07,7800.59,2019-06-05 11:00:00
2019-06-05 12:00:00,1559732400000,7800.59,-2.665353181423156e-06,2.055659318166137e-07,7855.79,2019-06-05 12:00:00
2019-06-05 13:00:00,1559736000000,7855.79,-1.923068113712804e-06,3.703918209500629e-08,7789.92,2019-06-05 13:00:00
2019-06-05 14:00:00,1559739600000,7789.92,-1.5095329701307635e-06,-4.977477288481556e-07,7770.55,2019-06-05 14:00:00
2019-06-05 15:00:00,1559743200000,7770.55,-1.0282543198532226e-06,-1.5302447853204976e-07,7778.74,2019-06-05 15:00:00
2019-06-05 16:00:00,1559746800000,7778.74,-6.200635009313927e-07,-1.2460504153902634e-07,7691.76,2019-06-05 16:00:00
2019-06-05 17:00:00,1559750400000,7691.76,-6.779201548505554e-07,-1.492376411940555e-08,7642.52,2019-06-05 17:00:00
2019-06-05 18:00:00,1559754000000,7642.52,-6.499888865795342e-07,2.5869564655780742e-08,7757.28,2019-06-05 18:00:00
2019-06-05 19:00:00,1559757600000,7757.28,-2.893687366840022e-07,2.327180137043791e-07,7800.27,2019-06-05 19:00:00
2019-06-05 20:00:00,1559761200000,7800.27,-5.423012100976131e-07,-4.3554186208320806e-08,7767.66,2019-06-05 20:00:00
2019-06-05 21:00:00,1559764800000,7767.66,-5.747279101137598e-07,-2.44527425749843e-10,7792.46,2019-06-05 21:00:00
2019-06-05 22:00:00,1559768400000,7792.46,-1.4808235342195923e-06,-1.4079936126097363e-06,7732.76,2019-06-05 22:00:00
2019-06-05 23:00:00,1559772000000,7732.76,-2.892297793335028e-06,-1.553859811530708e-06,7737.31,2019-06-05 23:00:00
2019-06-06 00:00:00,1559775600000,7737.31,-3.040442663853936e-06,-3.054960601281033e-07,7788.26,2019-06-06 00:00:00
2019-06-06 01:00:00,1559779200000,7788.26,-3.0061505691284105e-06,0.0,7788.23,2019-06-06 01:00:00
2019-06-06 02:00:00,1559782800000,7788.23,-3.149481305655928e-06,-7.221938529494729e-08,7798.34,2019-06-06 02:00:00
2019-06-06 03:00:00,1559786400000,7798.34,-3.4009430992340908e-06,0.0,7842.08,2019-06-06 03:00:00
2019-06-06 04:00:00,1559790000000,7842.08,-3.367399916361471e-06,-2.4277373870232914e-08,7820.05,2019-06-06 04:00:00
2019-06-06 05:00:00,1559793600000,7820.05,-4.170806705272535e-06,-7.957082627575155e-07,7864.85,2019-06-06 05:00:00
2019-06-06 06:00:00,1559797200000,7864.85,-3.4869586426180074e-06,-7.580434826514852e-07,7832.0,2019-06-06 06:00:00
2019-06-06 07:00:00,1559800800000,7832.0,-1.9342362774429925e-06,0.0,7796.0,2019-06-06 07:00:00
2019-06-06 08:00:00,1559804400000,7796.0,-1.6394654324183546e-06,0.0,7819.19,2019-06-06 08:00:00
2019-06-06 09:00:00,1559808000000,7819.19,-1.9017058275158585e-06,-2.6328920104218154e-07,7767.54,2019-06-06 09:00:00
2019-06-06 10:00:00,1559811600000,7767.54,-1.831861321741785e-06,0.0,7810.61,2019-06-06 10:00:00
2019-06-06 11:00:00,1559815200000,7810.61,-2.594282017045755e-06,-7.491276577323978e-07,7775.31,2019-06-06 11:00:00
2019-06-06 12:00:00,1559818800000,7775.31,-2.5652613279472054e-06,-2.4621835958687178e-09,7809.03,2019-06-06 12:00:00
2019-06-06 13:00:00,1559822400000,7809.03,-2.7683749823781398e-06,-9.816672987052862e-07,7850.66,2019-06-06 13:00:00
2019-06-06 14:00:00,1559826000000,7850.66,-1.25697465255721e-05,-1.0592989965054584e-05,7767.19,2019-06-06 14:00:00
2019-06-06 15:00:00,1559829600000,7767.19,-1.5770531223169545e-05,-3.2465199116479083e-06,7741.07,2019-06-06 15:00:00
2019-06-06 16:00:00,1559833200000,7741.07,-2.4769023202121827e-05,-8.862147423062433e-06,7696.11,2019-06-06 16:00:00
2019-06-06 17:00:00,1559836800000,7696.11,-2.504466478480019e-05,-6.943599055720773e-07,7712.87,2019-06-06 17:00:00
2019-06-06 18:00:00,1559840400000,7712.87,-2.5462998973804402e-05,-2.75967625424415e-07,7715.3,2019-06-06 18:00:00
2019-06-06 19:00:00,1559844000000,7715.3,-2.5356318111448447e-05,-7.483204972914689e-07,7649.8,2019-06-06 19:00:00
2019-06-06 20:00:00,1559847600000,7649.8,-2.9828877701442568e-05,-4.276061170008794e-06,7593.94,2019-06-06 20:00:00
2019-06-06 21:00:00,1559851200000,7593.94,-2.905467932455288e-05,-5.192872027377718e-08,7599.75,2019-06-06 21:00:00
2019-06-06 22:00:00,1559854800000,7599.75,-1.832059810419489e-05,-5.4007704458488487e-08,7688.59,2019-06-06 22:00:00
2019-06-06 23:00:00,1559858400000,7688.59,-1.5023386124709151e-05,0.0,7743.16,2019-06-06 23:00:00
2019-06-07 00:00:00,1559862000000,7743.16,-6.125454334365962e-06,0.0,7730.54,2019-06-07 00:00:00
2019-06-07 01:00:00,1559865600000,7730.54,-5.4343021381116725e-06,8.639460484230994e-09,7803.45,2019-06-07 01:00:00
2019-06-07 02:00:00,1559869200000,7803.45,-4.3250391017158804e-06,8.444598441845432e-07,7786.94,2019-06-07 02:00:00
2019-06-07 03:00:00,1559872800000,7786.94,-3.546353606486574e-06,0.0,7798.32,2019-06-07 03:00:00
2019-06-07 04:00:00,1559876400000,7798.32,6.964145643929046e-07,-2.8717189924899223e-08,7775.09,2019-06-07 04:00:00
2019-06-07 05:00:00,1559880000000,7775.09,7.489158299440889e-07,0.0,7806.76,2019-06-07 05:00:00
2019-06-07 06:00:00,1559883600000,7806.76,8.123095966804583e-07,0.0,7788.9,2019-06-07 06:00:00
2019-06-07 07:00:00,1559887200000,7788.9,-4.100262881284207e-06,-4.94739122461291e-06,7806.86,2019-06-07 07:00:00
2019-06-07 08:00:00,1559890800000,7806.86,-4.108019348523471e-06,-1.458173170623605e-08,7931.94,2019-06-07 08:00:00
2019-06-07 09:00:00,1559894400000,7931.94,-4.422988072962611e-06,-2.719079639066585e-07,7948.16,2019-06-07 09:00:00
2019-06-07 10:00:00,1559898000000,7948.16,-6.027892297716366e-06,-7.875637790813461e-07,7976.16,2019-06-07 10:00:00
2019-06-07 11:00:00,1559901600000,7976.16,-6.25888172843833e-06,-2.272469390208113e-07,7961.2,2019-06-07 11:00:00
2019-06-07 12:00:00,1559905200000,7961.2,-6.226748892090576e-06,-1.5505533677055726e-08,7962.14,2019-06-07 12:00:00
2019-06-07 13:00:00,1559908800000,7962.14,-5.298608036092115e-06,9.72481894991525e-07,7918.21,2019-06-07 13:00:00
2019-06-07 14:00:00,1559912400000,7918.21,-4.094173426260596e-06,1.212107234818012e-06,7927.13,2019-06-07 14:00:00
2019-06-07 15:00:00,1559916000000,7927.13,5.205003996277682e-06,4.4168307334063295e-06,7984.13,2019-06-07 15:00:00
2019-06-07 16:00:00,1559919600000,7984.13,5.364735346244901e-06,6.192722668126755e-08,7937.11,2019-06-07 16:00:00
2019-06-07 17:00:00,1559923200000,7937.11,9.269934958816577e-06,3.6167301025382943e-06,7945.05,2019-06-07 17:00:00
2019-06-07 18:00:00,1559926800000,7945.05,1.5604086043383615e-05,5.489660901573227e-06,8067.23,2019-06-07 18:00:00
2019-06-07 19:00:00,1559930400000,8067.23,1.5921136671738938e-05,1.2108826643531084e-07,8097.51,2019-06-07 19:00:00
2019-06-07 20:00:00,1559934000000,8097.51,1.5938523887030964e-05,0.0,8096.62,2019-06-07 20:00:00
2019-06-07 21:00:00,1559937600000,8096.62,1.5213616394484362e-05,3.375862104541299e-07,7970.7,2019-06-07 21:00:00
2019-06-07 22:00:00,1559941200000,7970.7,1.3159059566809715e-05,-8.629395951847124e-07,7899.49,2019-06-07 22:00:00
2019-06-07 23:00:00,1559944800000,7899.49,9.076304699079028e-06,2.683397431807527e-07,7954.26,2019-06-07 23:00:00
2019-06-08 00:00:00,1559948400000,7954.26,9.265974062370629e-06,3.0534224703879274e-07,8026.48,2019-06-08 00:00:00
2019-06-08 01:00:00,1559952000000,8026.48,5.815205250878696e-06,1.6195303107639967e-07,8000.26,2019-06-08 01:00:00
2019-06-08 02:00:00,1559955600000,8000.26,8.615957725195238e-08,-2.4236222604767126e-07,8048.06,2019-06-08 02:00:00
2019-06-08 03:00:00,1559959200000,8048.06,-6.64928959056126e-08,-3.124114722864789e-08,7978.26,2019-06-08 03:00:00
2019-06-08 04:00:00,1559962800000,7978.26,-2.634196857297641e-06,-2.5301753218235973e-06,7985.13,2019-06-08 04:00:00
2019-06-08 05:00:00,1559966400000,7985.13,-1.1136944526831176e-05,-8.226244851446927e-06,7957.13,2019-06-08 05:00:00
2019-06-08 06:00:00,1559970000000,7957.13,-1.163465026790976e-05,-1.4630309244261067e-06,7993.4,2019-06-08 06:00:00
2019-06-08 07:00:00,1559973600000,7993.4,-1.4410634364259177e-05,-2.437049761152138e-06,7961.1,2019-06-08 07:00:00
2019-06-08 08:00:00,1559977200000,7961.1,-1.993248896698499e-05,-5.041496991847319e-06,7918.88,2019-06-08 08:00:00
2019-06-08 09:00:00,1559980800000,7918.88,-2.1875633341973538e-05,-1.82804729742928e-06,7940.89,2019-06-08 09:00:00
2019-06-08 10:00:00,1559984400000,7940.89,-2.176252571006922e-05,0.0,7981.54,2019-06-08 10:00:00
2019-06-08 11:00:00,1559988000000,7981.54,-2.177764240582295e-05,-2.3492759109945707e-07,8000.65,2019-06-08 11:00:00
2019-06-08 12:00:00,1559991600000,8000.65,-1.926404088566376e-05,0.0,7983.66,2019-06-08 12:00:00
2019-06-08 13:00:00,1559995200000,7983.66,-1.1167121211146406e-05,-1.685896341757712e-07,8013.22,2019-06-08 13:00:00
2019-06-08 14:00:00,1559998800000,8013.22,-9.904132836404928e-06,-1.5622142255028258e-07,7951.7,2019-06-08 14:00:00
2019-06-08 15:00:00,1560002400000,7951.7,-8.230956936514649e-06,-7.930842450006197e-07,7972.22,2019-06-08 15:00:00
2019-06-08 16:00:00,1560006000000,7972.22,-3.6978646048258886e-06,-5.288577285262672e-07,7936.57,2019-06-08 16:00:00
2019-06-08 17:00:00,1560009600000,7936.57,-2.279376062960336e-06,-4.041417420715753e-07,7946.07,2019-06-08 17:00:00
2019-06-08 18:00:00,1560013200000,7946.07,-2.4639104882291493e-06,-1.7209791367015938e-07,7853.23,2019-06-08 18:00:00
2019-06-08 19:00:00,1560016800000,7853.23,-2.2788221257590747e-06,-4.3682429150053e-08,7846.76,2019-06-08 19:00:00
2019-06-08 20:00:00,1560020400000,7846.76,-2.5468909191398887e-06,-2.682283514161864e-07,7840.07,2019-06-08 20:00:00
2019-06-08 21:00:00,1560024000000,7840.07,-3.6785238494874798e-06,-1.2635117670037368e-06,7835.69,2019-06-08 21:00:00
2019-06-08 22:00:00,1560027600000,7835.69,-4.171298754554392e-06,-6.661752009651691e-07,7873.35,2019-06-08 22:00:00
2019-06-08 23:00:00,1560031200000,7873.35,-1.0858284709980015e-05,-7.378694113658271e-06,7893.22,2019-06-08 23:00:00
2019-06-09 00:00:00,1560034800000,7893.22,-1.3077299013006918e-05,-2.7788016066309553e-06,7945.41,2019-06-09 00:00:00
2019-06-09 01:00:00,1560038400000,7945.41,-1.464653079485593e-05,-1.958041225021734e-06,7929.46,2019-06-09 01:00:00
2019-06-09 02:00:00,1560042000000,7929.46,-1.4342519478911157e-05,-3.756356145056021e-08,7896.99,2019-06-09 02:00:00
2019-06-09 03:00:00,1560045600000,7896.99,-1.464257366494423e-05,-3.5779271887593603e-07,7885.68,2019-06-09 03:00:00
2019-06-09 04:00:00,1560049200000,7885.68,-1.4801362147072014e-05,-4.418276176395394e-07,7869.3,2019-06-09 04:00:00
2019-06-09 05:00:00,1560052800000,7869.3,-1.3940357957936945e-05,-4.1182968425943356e-07,7894.63,2019-06-09 05:00:00
2019-06-09 06:00:00,1560056400000,7894.63,-1.3416035188153169e-05,-7.82648363331724e-08,7899.27,2019-06-09 06:00:00
2019-06-09 07:00:00,1560060000000,7899.27,-6.9390079718233145e-06,-8.871098709925805e-07,7902.54,2019-06-09 07:00:00
2019-06-09 08:00:00,1560063600000,7902.54,-4.391743384757311e-06,-2.0292886337618606e-07,7892.25,2019-06-09 08:00:00
2019-06-09 09:00:00,1560067200000,7892.25,-2.4306023922720618e-06,-1.7773839376959733e-09,7919.28,2019-06-09 09:00:00
2019-06-09 10:00:00,1560070800000,7919.28,-2.8729733775394577e-06,-4.911160166872013e-07,7922.39,2019-06-09 10:00:00
2019-06-09 11:00:00,1560074400000,7922.39,-2.511578438925434e-06,0.0,7901.37,2019-06-09 11:00:00
2019-06-09 12:00:00,1560078000000,7901.37,-2.1403035676897105e-06,-7.515704415325592e-08,7891.31,2019-06-09 12:00:00
2019-06-09 13:00:00,1560081600000,7891.31,-1.7340375604367837e-06,0.0,7877.31,2019-06-09 13:00:00
2019-06-09 14:00:00,1560085200000,7877.31,-7.561013387273231e-06,-5.887854228436526e-06,7763.38,2019-06-09 14:00:00
2019-06-09 15:00:00,1560088800000,7763.38,-2.2002198223961334e-05,-1.5055655969875046e-05,7760.82,2019-06-09 15:00:00
2019-06-09 16:00:00,1560092400000,7760.82,-3.953010731464052e-05,-1.7463477912415654e-05,7786.62,2019-06-09 16:00:00
2019-06-09 17:00:00,1560096000000,7786.62,-4.7624358835713635e-05,-7.827296167872799e-06,7750.15,2019-06-09 17:00:00
2019-06-09 18:00:00,1560099600000,7750.15,-6.518627459410376e-05,-1.7642434971135904e-05,7648.03,2019-06-09 18:00:00
2019-06-09 19:00:00,1560103200000,7648.03,-8.3560536712267e-05,-1.7952541333549544e-05,7653.16,2019-06-09 19:00:00
2019-06-09 20:00:00,1560106800000,7653.16,-0.0001222775160108145,-3.772452305445115e-05,7682.87,2019-06-09 20:00:00
2019-06-09 21:00:00,1560110400000,7682.87,-0.00014278121370624362,-2.020917186597693e-05,7751.14,2019-06-09 21:00:00
2019-06-09 22:00:00,1560114000000,7751.14,-0.00013635925428542463,-1.4435562054139961e-06,7718.11,2019-06-09 22:00:00
2019-06-09 23:00:00,1560117600000,7718.11,-0.00014097925925355336,-1.960711636045413e-05,7637.51,2019-06-09 23:00:00
2019-06-10 00:00:00,1560121200000,7637.51,-0.00013947656097958497,-1.525238676634681e-05,7591.04,2019-06-10 00:00:00
2019-06-10 01:00:00,1560124800000,7591.04,-0.00013891403915293704,-7.719572679599114e-06,7636.29,2019-06-10 01:00:00
2019-06-10 02:00:00,1560128400000,7636.29,-0.00012177337755466994,-2.0965870496384696e-06,7607.8,2019-06-10 02:00:00
2019-06-10 03:00:00,1560132000000,7607.8,-0.00010666982282857172,-2.7627757291812104e-06,7624.86,2019-06-10 03:00:00
2019-06-10 04:00:00,1560135600000,7624.86,-7.531473712485041e-05,-6.055715859328445e-06,7645.54,2019-06-10 04:00:00
2019-06-10 05:00:00,1560139200000,7645.54,-6.188615887035102e-05,-6.205219110103411e-06,7664.67,2019-06-10 05:00:00
2019-06-10 06:00:00,1560142800000,7664.67,-6.828513701917849e-05,-8.044014058517635e-06,7650.81,2019-06-10 06:00:00
2019-06-10 07:00:00,1560146400000,7650.81,-5.955699864272103e-05,-1.1407155564244662e-05,7641.98,2019-06-10 07:00:00
2019-06-10 08:00:00,1560150000000,7641.98,-4.6200213726576494e-05,-2.1796957712852096e-06,7704.7,2019-06-10 08:00:00
2019-06-10 09:00:00,1560153600000,7704.7,-4.0831346709924316e-05,-2.140327480987372e-06,7716.44,2019-06-10 09:00:00
2019-06-10 10:00:00,1560157200000,7716.44,-4.331575800075606e-05,-4.79299337000063e-06,7720.33,2019-06-10 10:00:00
2019-06-10 11:00:00,1560160800000,7720.33,-4.6784624655087636e-05,-6.2175920049300335e-06,7706.9,2019-06-10 11:00:00
2019-06-10 12:00:00,1560164400000,7706.9,-4.353697851195631e-05,-2.7192793584394464e-06,7665.12,2019-06-10 12:00:00
2019-06-10 13:00:00,1560168000000,7665.12,-3.926142687229839e-05,-1.8363432270008018e-06,7939.71,2019-06-10 13:00:00
2019-06-10 14:00:00,1560171600000,7939.71,-3.0549906554565623e-05,6.341298077126206e-07,7993.74,2019-06-10 14:00:00
2019-06-10 15:00:00,1560175200000,7993.74,-1.8762501923192202e-05,3.746418183209435e-07,7953.03,2019-06-10 15:00:00
2019-06-10 16:00:00,1560178800000,7953.03,-1.6540295286501428e-05,1.8436768463210743e-07,7951.23,2019-06-10 16:00:00
2019-06-10 17:00:00,1560182400000,7951.23,-1.4174817885811837e-05,2.5461012466387695e-07,7944.28,2019-06-10 17:00:00
2019-06-10 18:00:00,1560186000000,7944.28,-8.688695297835798e-06,7.181021357984735e-07,7941.16,2019-06-10 18:00:00
2019-06-10 19:00:00,1560189600000,7941.16,-2.105177867500458e-06,3.726188435528598e-07,7943.52,2019-06-10 19:00:00
2019-06-10 20:00:00,1560193200000,7943.52,1.0790615403117102e-06,4.852976009502276e-07,7954.63,2019-06-10 20:00:00
2019-06-10 21:00:00,1560196800000,7954.63,3.233809725110199e-06,2.14367573409053e-07,7985.36,2019-06-10 21:00:00
2019-06-10 22:00:00,1560200400000,7985.36,2.6439219160995404e-06,2.652325328488736e-08,7946.45,2019-06-10 22:00:00
2019-06-10 23:00:00,1560204000000,7946.45,2.8200800654259067e-06,5.618915397801722e-07,7951.34,2019-06-10 23:00:00
2019-06-11 00:00:00,1560207600000,7951.34,2.6688475730877584e-06,3.373219665779405e-08,7956.69,2019-06-11 00:00:00
2019-06-11 01:00:00,1560211200000,7956.69,3.6742469429988443e-06,1.2640913232577384e-06,8019.38,2019-06-11 01:00:00
2019-06-11 02:00:00,1560214800000,8019.38,3.566881693043289e-06,6.179250297427174e-07,8002.07,2019-06-11 02:00:00
2019-06-11 03:00:00,1560218400000,8002.07,3.4637721596637707e-06,2.7053951952114003e-07,7974.24,2019-06-11 03:00:00
